State,Seat ID,Seat Name,Candidate Name,Candidate Party,Votes for Candidate,Total Votes Cast,% of total Votes,Candidate Win,Gender,Status,Pekerjaan
Selangor,N.25,KAJANG,ZAITON BINTI AHMAD,PAS,8,54,15.21,0,P,KLH,0
Selangor,N.26,SUNGAI RAMAL,HJ. MAZWAN JOHAR,PKR,24,47,51.31,1,L,MNG,PEGUAM
Selangor,N.26,SUNGAI RAMAL,ABDUL RAHIM BIN MOHD AMIN,BN,9,47,19.56,0,L,KLH,BERNIAGA
Selangor,N.26,SUNGAI RAMAL,USTAZ NUSHI DATO MAHFODZ,PAS,13,47,29.13,0,L,KLH,0
Selangor,N.27,BALAKONG,MOHAMAD IBRAHIM GHAZALI,PAS,6,53,11.56,0,L,HD,AKAUNTAN
Selangor,N.27,BALAKONG,NG TIEN CHEE (EDDIE),PKR,41,53,77.53,1,L,MNG,0
Selangor,N.27,BALAKONG,IR LIM CHIN WAH,BN,5,53,10.9,0,L,HD,JURUTERA
Selangor,N.28,SERI KEMBANGAN,EAN YONG HIAN WAH,PKR,34,38,90.79,1,L,MNG,0
Selangor,N.28,SERI KEMBANGAN,CHANG TOONG WOH,BN,3,38,9.21,0,L,HD,JURUTERA
Selangor,N.29,SERI SERDANG,DR MARIAH MAHMUD,PKR,27,45,59.71,1,P,MNG,0
Selangor,N.29,SERI SERDANG,HJH. NOOR HANIM ISMAIL,PAS,5,45,12.24,0,P,HD,0
Selangor,N.29,SERI SERDANG,MOHAMAD SATIM BIN DIMAN,BN,12,45,28.05,0,L,KLH,0
Selangor,N.30,KINRARA,NG SZE HAN,PKR,52,62,82.96,1,L,MNG,0
Selangor,N.30,KINRARA,CHIEW KAI HENG,BN,6,62,11.11,0,L,HD,0
Selangor,N.30,KINRARA,DATO JONATHAN LIM YING RAN,PAS,3,62,5.93,0,L,HD,0
Selangor,N.31,SUBANG JAYA,MICHELLE NG MEI SZE,PKR,55,62,88.33,1,P,MNG,PEGUAM
Selangor,N.31,SUBANG JAYA,TOH SIN WAH,BEBAS - GAJAH,228,62,0.36,0,L,HD,0
Selangor,N.31,SUBANG JAYA,MEJAR (B) CHONG AH WATT,BN,7,62,11.3,0,L,HD,AHLI PERNIAGAAN
Selangor,N.32,SERI SETIA,MOHD GHAZALI BIN DAUD,PAS,4,43,10.39,0,L,HD,TIADA
Selangor,N.32,SERI SETIA,DR. S. VIGNES,BEBAS - GAJAH,217,43,0.49,0,L,HD,AHLI PERNIAGAAN
Selangor,N.32,SERI SETIA,DATUK HAJI YUSOFF HM HANIFF,BN,9,43,22.5,0,L,KLH,AHLI PERNIAGAAN
Selangor,N.32,SERI SETIA,DR. SHAHARUDDIN B. BADARUDDIN,PKR,29,43,66.62,1,L,MNG,TIADA
Selangor,N.33,TAMAN MEDAN,ARIFFIN BIN MAHAIYUDDIN,PAS,5,37,13.55,0,L,KLH,TIADA
Selangor,N.33,TAMAN MEDAN,USTAZ SYAMSUL FIRDAUS,PKR,21,37,57.78,1,L,MNG,PENDAKWAH BEBAS
Selangor,N.33,TAMAN MEDAN,ABDUL MUTALIF BIN ABDUL RAHIM,BN,10,37,28.67,0,L,KLH,AHLI PERNIAGAAN
Selangor,N.34,BUKIT GASING,RAJIV RISHYAKARAN,PKR,29,33,86.92,1,L,MNG,TIADA
Selangor,N.34,BUKIT GASING,DAVID SEW KAH HENG,PAS,890,33,2.63,0,L,HD,0
Selangor,N.34,BUKIT GASING,CHAI KO THING,BN,3,33,10.45,0,L,HD,PEGUAM
Selangor,N.35,KAMPUNG TUNKU,LIM YI WEI,PKR,34,38,89.53,1,P,MNG,-
Selangor,N.35,KAMPUNG TUNKU,TAN GIM TUAN GT,BN,4,38,10.47,0,L,HD,PENASIHAT UNDANG UNDANG
Selangor,N.36,BANDAR UTAMA,"CH'NG SOO CHAU",BN,3,42,9.09,0,L,HD,-
Selangor,N.36,BANDAR UTAMA,JAMALIAH BINTI JAMALUDDIN,PKR,38,42,90.47,1,P,MNG,-
Selangor,N.36,BANDAR UTAMA,PETER CHONG,BEBAS - KUNCI,188,42,0.44,0,L,HD,0
Selangor,N.37,BUKIT LANJAN,ELIZABETH WONG,PKR,47,55,86.4,1,L,MNG,AHLI POLITIK
Selangor,N.37,BUKIT LANJAN,SYED ABDUL RAZAK,BN,7,55,13.6,0,L,KLH,PENGARAH SYARIKAT
Selangor,N.38,PAYA JARAS,"DATO' ZEIN ISMA",BN,8,34,23.92,0,L,KLH,AHLI PERNIAGAAN
Selangor,N.38,PAYA JARAS,HANAFI BIN ZULKAPLI,PAS,6,34,17.4,0,L,KLH,TIADA
Selangor,N.38,PAYA JARAS,MOHD KHAIRUDDIN,PKR,20,34,58.68,1,L,MNG,PEGUAM
Selangor,N.39,KOTA DAMANSARA,HAJAH HALIMATON SAADIAH,BN,10,43,24.83,0,P,KLH,TIDAK BEKERJA
Selangor,N.39,KOTA DAMANSARA,SHATIRI MANSOR,PKR,26,43,61.14,1,L,MNG,TIADA
Selangor,N.39,KOTA DAMANSARA,SITI ROHAYA BINTI AHAD,PAS,5,43,13.03,0,P,KLH,TIADA
Selangor,N.39,KOTA DAMANSARA,A. SIVARAJAN,PSM,435,43,1.01,0,L,HD,SETIAUSAHA AGUNG PARTI SOSIALIS MALAYSIA
Selangor,N.40,KOTA ANGGERIK,JUMAEAH BINTI MASDI,BN,8,45,19.48,0,P,KLH,PESARA
Selangor,N.40,KOTA ANGGERIK,NAJWAN HALIMI,PKR,26,45,58.82,1,L,MNG,0
Selangor,N.40,KOTA ANGGERIK,USTAZ AHMAD DUSUKI,PAS,9,45,21.7,0,L,KLH,0
Selangor,N.41,BATU TIGA,RODZIAH ISMAIL,PKR,27,47,58.24,1,P,MNG,AHLI POLITIK
Selangor,N.41,BATU TIGA,HAJI ABDUL HALIM BIN OMAR,PAS,7,47,16.42,0,L,KLH,0
Selangor,N.41,BATU TIGA,"AHMAD MUA'ADZAM SHAH BIN YA'AKOP",BN,12,47,25.33,0,L,KLH,BERNIAGA
Selangor,N.42,MERU,KHAIRUL ANUAR BIN SAIMUN,BN,8,33,23.74,0,L,KLH,0
Selangor,N.42,MERU,MANIKAVASAGAM,PRM,346,33,1.02,0,L,HD,0
Selangor,N.42,MERU,NOOR NAJHAN BIN MOHAMAD SALLEH,PAS,7,33,22.99,0,L,KLH,0
Selangor,N.42,MERU,ALEX SHEE CHEE WENG,BEBAS - POKOK,72,33,0.21,0,L,HD,PENIAGA
Selangor,N.42,MERU,USTAZ FAKHRULRAZI MOKHTAR,PKR,17,33,52.04,1,L,MNG,AHLI PERNIAGAAN
Selangor,N.43,SEMENTA,SARONI BIN JUDI,BN,12,38,32.73,0,L,KLH,AHLI PERNIAGAAN
Selangor,N.43,SEMENTA,DR DAROYAH BINTI ALWI,PKR,17,38,46.8,1,P,MNG,0
Selangor,N.43,SEMENTA,GANDHI A/P NAGAMUTHU,PRM,120,38,0.31,0,P,HD,0
Selangor,N.43,SEMENTA,WAN HASRINA BINTI WAN HASSAN,PAS,7,38,20.16,0,P,KLH,0
Selangor,N.44,SELAT KLANG,ABDUL RASHID BIN ASARI,PKR,12,34,35.99,1,L,MNG,AHLI PERNIAGAAN
Selangor,N.44,SELAT KLANG,MOHD KHAIRI BIN HUSSIN,BN,9,34,29.19,0,L,KLH,0
Selangor,N.44,SELAT KLANG,JEICHANDRAN A/L WADIVELU,PRM,52,34,0.15,0,L,HD,0
Selangor,N.44,SELAT KLANG,DR HALIMAH ALI,PAS,11,34,34.52,0,P,KLH,DOKTOR PERUBATAN KLINIK SWASTA
Selangor,N.44,SELAT KLANG,ZAINAL AZWAR BIN KAMARUDDIN,BEBAS - KUNCI,49,34,0.14,0,L,HD,0
Selangor,N.45,BANDAR BARU KLANG,TEOH KAH YEONG,BN,5,50,10.19,0,L,HD,PENGURUS JUALAN
Selangor,N.45,BANDAR BARU KLANG,"DATO' TENG CHANG KHIM",PKR,44,50,89.81,1,L,MNG,0
Selangor,N.46,PELABUHAN KLANG,DATO SEIKH RAJESH BIN DATO SRI SEIKH AHMAD,BN,9,28,33.26,0,L,KLH,AHLI PERNIAGAAN
Selangor,N.46,PELABUHAN KLANG,AZMIZAM ZAMAN HURI,PKR,15,28,55.95,1,L,MNG,0
Selangor,N.46,PELABUHAN KLANG,SHAN @ SHANMUGAM,PSM,128,28,0.45,0,L,HD,PEMANDU LORI SENDIRI
Selangor,N.46,PELABUHAN KLANG,KHALID BIN NAYAN,PAS,2,28,10.33,0,L,HD,AHLI PERNIAGAAN
Selangor,N.47,PANDAMARAN,SANTOKH SINGH,PAS,1,48,3,0,L,HD,0
Selangor,N.47,PANDAMARAN,TONY LEONG TUCK CHEE,PKR,41,48,85.32,1,L,MNG,0
Selangor,N.47,PANDAMARAN,TEE HOOI LING,BN,5,48,11.68,0,P,HD,AHLI PERNIAGAAN
Selangor,N.48,SENTOSA,GUNARAJ,PKR,38,44,85.62,1,L,MNG,AHLI PERNIAGAAN
Selangor,N.48,SENTOSA,RAJAN MANIKESAVAN,PAS,1,44,3.87,0,L,HD,0
Selangor,N.48,SENTOSA,"DATO' R.S.MANIAM",BN,4,44,10.12,0,L,HD,AHLI PERNIAGAAN
Selangor,N.48,SENTOSA,M . THILAI,PRM,79,44,0.18,0,L,HD,0
Selangor,N.48,SENTOSA,PS RAJOO,BEBAS - KUNCI,95,44,0.21,0,L,HD,0
Selangor,N.49,SUNGAI KANDIS,HANAFIAH BIN HUSIN,PRM,76,43,0.18,0,L,HD,0
Selangor,N.49,SUNGAI KANDIS,KAMARUZZAMAN BIN JOHARI,BN,11,43,26.68,0,L,KLH,0
Selangor,N.49,SUNGAI KANDIS,SHUHAIMI HAJI SHAFIEI,PKR,23,43,55.6,1,L,MNG,0
Selangor,N.49,SUNGAI KANDIS,MOHD YUSOF,PAS,7,43,17.54,0,L,KLH,0
Selangor,N.50,KOTA KEMUNING,ABDUL RAZAK ISMAIL,PSM,226,40,0.56,0,L,HD,0
Selangor,N.50,KOTA KEMUNING,BURHAN BIN ADNAN,PAS,6,40,17.22,0,L,KLH,0
Selangor,N.50,KOTA KEMUNING,GANABATIRAU VERAMAN,PKR,28,40,70.63,1,L,MNG,0
Selangor,N.50,KOTA KEMUNING,TIEW HOCK HUAT,BN,4,40,11.36,0,L,HD,0
Selangor,N.50,KOTA KEMUNING,RAJASEKARAN,BEBAS - KUNCI,93,40,0.23,0,L,HD,0
Selangor,N.51,SIJANGKANG,MOHD HAMIDI BIN ABU BAKAR,PKR,11,34,32.27,0,L,KLH,AHLI PERNIAGAAN
Selangor,N.51,SIJANGKANG,"DATO' SULAIMAN BIN MOHD KARLI",BN,10,34,30.54,0,L,KLH,AHLI PERNIAGAAN
Selangor,N.51,SIJANGKANG,DR AHMAD YUNUS BIN HAIRI,PAS,12,34,37.19,1,L,MNG,EXCO KERAJAAN NEGERI SELANGOR (SEMENTARA)
Selangor,N.52,BANTING,NG SIOK HWA,BN,4,26,17.03,0,P,KLH,AHLI PERNIAGAAN
Selangor,N.52,BANTING,LAU WENG SAN,PKR,21,26,81.81,1,L,MNG,0
Selangor,N.52,BANTING,PHILIP TAN CHOON SWEE,PRM,311,26,1.16,0,L,HD,0
Selangor,N.53,MORIB,DR MOHD SALLEHUDDIN HAFIZ,PAS,7,27,26.93,0,L,KLH,PENGAMAL PERUBATAN
Selangor,N.53,MORIB,HAJJAH ROZANA,BN,8,27,32.64,0,P,KLH,AHLI PERNIAGAAN
Selangor,N.53,MORIB,HAJI HASNUL BIN BAHARUDDIN,PKR,11,27,40.42,1,L,MNG,AHLI FARMASI
Selangor,N.54,TANJONG SEPAT,IR. MOHD HASLIN BIN HASSAN,PAS,4,21,20.13,0,L,KLH,0
Selangor,N.54,TANJONG SEPAT,HAJI BORHAN BIN AMAN SHAH,PKR,9,21,46.3,1,L,MNG,0
Selangor,N.54,TANJONG SEPAT,DATO DR KARIM MANSOR,BN,7,21,33.56,0,L,KLH,0
Selangor,N.55,DENGKIL,ADHIF SYAN BIN ABDULLAH,PKR,21,43,48.3,1,L,MNG,0
Selangor,N.55,DENGKIL,YUSMI HANIFF BIN ARIFFIN,PAS,8,43,19.21,0,L,KLH,0
Selangor,N.55,DENGKIL,SHAHRUM BIN MOHD SHARIF,BN,14,43,32.48,0,L,KLH,0
Selangor,N.56,SUNGAI PELEK,"DATO' NG CHOK SIN",BN,6,25,26.88,0,L,KLH,0
Selangor,N.56,SUNGAI PELEK,HARRY ARUL RAJ A/L KRISHNAN,PAP,79,25,0.31,0,L,HD,0
Selangor,N.56,SUNGAI PELEK,RONNIE LIU TIAN KHIEW,PKR,13,25,52.55,1,L,MNG,PERUNDING
Selangor,N.56,SUNGAI PELEK,HJH ROHAYA BINTI DATUK MOHD SHAHIR,PAS,5,25,20.26,0,P,KLH,0
Terengganu,N.01,KUALA BESUT,HJ AZBI SALLEH,PAS,7,17,46.4,0,L,KLH,BERNIAGA
Terengganu,N.01,KUALA BESUT,TENGKU ZAIHAN BIN CHE KU ABD RAHMAN,BN,8,17,47.23,1,L,MNG,TIADA
Terengganu,N.01,KUALA BESUT,DR CHE KU,PKR,1,17,6.36,0,L,HD,BEKERJA SENDIRI
Terengganu,N.02,KOTA PUTERA,TG ROSLAN TG OTHMAN,PKR,1,19,7.62,0,L,HD,USAHAWAN TEKNOKRAT
Terengganu,N.02,KOTA PUTERA,HAJI KHUZAINI,PAS,9,19,49.18,1,L,MNG,BERNIAGA
Terengganu,N.02,KOTA PUTERA,MOHD MAHDI MUSA (ABE ADI),BN,8,19,43.2,0,L,KLH,0
Terengganu,N.03,JERTIH,"DATO' MUHAMMAD PEHIMI YUSOF",BN,9,18,49.42,1,L,MNG,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.03,JERTIH,"DATO' DR. KAMARUZAMAN WAN SU",PKR,1,18,8.62,0,L,HD,0
Terengganu,N.03,JERTIH,USTAZ WAN AZHAR,PAS,7,18,41.96,0,L,KLH,BERNIAGA
Terengganu,N.04,HULU BESUT,ISMAIL BIN ABDUL KADIR,PKR,860,15,5.56,0,L,HD,BEKERJA SENDIRI
Terengganu,N.04,HULU BESUT,USTAZ MAT DAIK,PAS,6,15,42.48,0,L,KLH,BERNIAGA
Terengganu,N.04,HULU BESUT,HAJI NAWI MOHAMAD,BN,8,15,51.97,1,L,MNG,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.05,JABI,MOHD ISKANDAR BIN JAAFAR,BN,8,16,47.78,0,L,KLH,0
Terengganu,N.05,JABI,USTAZ AZIZ ABAS,PKR,690,16,4.12,0,L,HD,0
Terengganu,N.05,JABI,DR AZMAN IBRAHIM,PAS,8,16,48.11,1,L,MNG,BERNIAGA
Terengganu,N.06,PERMAISURI,DATUK HALIM,BN,10,19,52.84,1,L,MNG,SETIAUSAHA POLITIK
Terengganu,N.06,PERMAISURI,USTAZ ZUL BHARI A RAHMAN,PAS,8,19,42.82,0,L,KLH,BERNIAGA
Terengganu,N.06,PERMAISURI,WAN MOKHTAR WAN IBRAHIM,PKR,853,19,4.34,0,L,HD,0
Terengganu,N.07,LANGKAP,"DATO' HAJI SABRI",BN,9,15,59.45,1,L,MNG,AHLI PERNIAGAAN
Terengganu,N.07,LANGKAP,MUSTAFFA,PKR,583,15,3.85,0,L,HD,PENIAGA
Terengganu,N.07,LANGKAP,AZMI MAAROF,PAS,5,15,36.7,0,L,KLH,BERNIAGA
Terengganu,N.08,BATU RAKIT,BAZLAN BIN ABD RAHMAN,BN,10,20,48.78,1,L,MNG,0
Terengganu,N.08,BATU RAKIT,AMIR LONG,PKR,800,20,3.88,0,L,HD,PENIAGA
Terengganu,N.08,BATU RAKIT,USTAZ MOHD SHAFIZI ISMAIL,PAS,9,20,47.33,0,L,KLH,BEKAS GURU
Terengganu,N.09,TEPUH,USTAZ HISHAMUDDIN,PAS,10,19,54.32,1,L,MNG,BEKAS ADUN
Terengganu,N.09,TEPUH,WAN HAFIZIE,PKR,1,19,5.05,0,L,HD,PENIAGA
Terengganu,N.09,TEPUH,BASIR BIN ISMAIL,BN,8,19,40.63,0,L,KLH,0
Terengganu,N.10,BULUH GADING,CIKGU CHE MANSOR,BN,7,19,35.99,0,L,KLH,TIADA
Terengganu,N.10,BULUH GADING,Ir. AZIK BIN CHIK,PKR,894,19,4.59,0,L,HD,JURUTERA AWAM
Terengganu,N.10,BULUH GADING,USTAZ RIDZUAN HASHIM,PAS,11,19,59.42,1,L,MNG,BEKAS ADUN
Terengganu,N.11,SEBERANG TAKIR,CIKGU RAZIF,BN,9,17,52.66,1,L,MNG,MENTERI BESAR TERENGGANU
Terengganu,N.11,SEBERANG TAKIR,HAJI MOHD FAZIL WAHAB,PAS,7,17,42.04,0,L,KLH,BERNIAGA
Terengganu,N.11,SEBERANG TAKIR,LT. KOL (B) USTAZ HAJI ABU BAKAR BIN ABDULLAH,PKR,939,17,5.29,0,L,HD,TIADA
Terengganu,N.12,BUKIT TUNGGAL,CIKGU TUAN ARIF,BN,5,14,39.78,0,L,KLH,0
Terengganu,N.12,BUKIT TUNGGAL,FATIMAH LAILATI OMAR,PKR,721,14,4.81,0,P,HD,TIADA
Terengganu,N.12,BUKIT TUNGGAL,DR HAJI ALIAS RAZAK,PAS,8,14,55.41,1,L,MNG,BEKAS ADUN
Terengganu,N.13,WAKAF MEMPELAM,USTAZ WAN SUKAIRI,PAS,14,23,62.16,1,L,MNG,TIADA
Terengganu,N.13,WAKAF MEMPELAM,SALLEH BIN OTHMAN,BN,7,23,31.16,0,L,KLH,TIADA
Terengganu,N.13,WAKAF MEMPELAM,MOHD ZUBIR BIN MOHAMED,PKR,1,23,6.68,0,L,HD,USAHAWAN
Terengganu,N.14,BANDAR,AZAN ISMAIL,PKR,3,16,24.71,0,L,KLH,AUDITOR
Terengganu,N.14,BANDAR,USTAZ AHMAD SHAH,PAS,7,16,44.11,1,L,MNG,BERNIAGA
Terengganu,N.14,BANDAR,TOH SENG CHENG,BN,5,16,31.18,0,L,KLH,TIADA
Terengganu,N.15,LADANG,DATUK MAT,BN,7,18,41.53,0,L,KLH,TIADA
Terengganu,N.15,LADANG,"DATO' TENGKU HASSAN",PAS,8,18,43.45,1,L,MNG,BEKAS ADUN
Terengganu,N.15,LADANG,"DATO' HJ ZULKIFLI MOHAMAD",PKR,2,18,15.03,0,L,KLH,0
Terengganu,N.16,BATU BURUK,USTAZ KHALIL,PAS,15,27,54.91,1,L,MNG,BEKAS PENSYARAH
Terengganu,N.16,BATU BURUK,DATO RAJA BAHRIN,PKR,2,27,9.3,0,L,HD,ARKITEK
Terengganu,N.16,BATU BURUK,ZAMRI BIN AWANG HITAM,BN,9,27,35.79,0,L,KLH,TIADA
Terengganu,N.17,ALUR LIMBAT,AHMAD SABRI BIN ALI,PKR,1,23,6.23,0,L,HD,PENIAGA
Terengganu,N.17,ALUR LIMBAT,USTAZ ARIFFIN DERAMAN,PAS,13,23,55.64,1,L,MNG,BEKAS ADUN
Terengganu,N.17,ALUR LIMBAT,"DATO' HAJI SAIFUL BAHRI BIN DATO' BAHARUDDIN",BN,9,23,38.13,0,L,KLH,TIADA
Terengganu,N.18,BUKIT PAYUNG,DALIZAN AZIZ,PKR,1,19,5.06,0,L,HD,TIADA
Terengganu,N.18,BUKIT PAYUNG,USTAZ MOHD NOR HAMZAH,PAS,11,19,58.77,1,L,MNG,BEKAS ADUN
Terengganu,N.18,BUKIT PAYUNG,"TO' PUAN HJH ZAITUN BINTI MAT AMIN",BN,7,19,36.17,0,P,KLH,TIADA
Terengganu,N.19,RU RENDANG,ZARAWI BIN SULONG,PKR,729,22,3.25,0,L,HD,USAHAWAN
Terengganu,N.19,RU RENDANG,"DATO' HAJI NIK DIR BIN NIK WAN KU",BN,7,22,34.92,0,L,KLH,TIADA
Terengganu,N.19,RU RENDANG,DR AHMAD SAMSURI MOKHTAR,PAS,13,22,61.83,1,L,MNG,BERNIAGA
Terengganu,N.20,PENGKALAN BERANGAN,AIDI BIN AHMAD,PKR,1,24,4.68,0,L,HD,BERNIAGA
Terengganu,N.20,PENGKALAN BERANGAN,CIKGU A. LATIFF AWANG,BN,11,24,46.66,0,L,KLH,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI
Terengganu,N.20,PENGKALAN BERANGAN,USTAZ SULAIMAN SULONG,PAS,11,24,48.66,1,L,MNG,BEKAS GURU
Terengganu,N.21,TELEMUNG,ROZI BIN MAMAT,BN,9,15,62.26,1,L,MNG,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.21,TELEMUNG,USTAZ KAMARUZAMAN ABDULLAH,PAS,5,15,34.73,0,L,KLH,BEKAS PENSYARAH
Terengganu,N.21,TELEMUNG,SHARIFAH NORHAYATI SYED OMAR,PKR,455,15,3.01,0,P,HD,TIADA
Terengganu,N.22,MANIR,HAFIZUDDIN HUSSAIN,PKR,422,15,2.81,0,L,HD,TIADA
Terengganu,N.22,MANIR,USTAZ HILMI BIN HARUN,PAS,8,15,58.07,1,L,MNG,BEKAS ADUN
Terengganu,N.22,MANIR,YUSOF BIN AWANG HITAM ( POK USOP ),BN,5,15,39.12,0,L,KLH,TIADA
Terengganu,N.23,KUALA BERANG,MOHD NOR BIN OTHMAN,PKR,969,15,6.33,0,L,HD,PESARA
Terengganu,N.23,KUALA BERANG,"DATO' HJ. TENGKU PUTERA TG AWANG",BN,6,15,43.34,0,L,KLH,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.23,KUALA BERANG,DR. MAMAD PUTEH,PAS,7,15,50.33,1,L,MNG,BERNIAGA
Terengganu,N.24,AJIL,DR GHAZALI BIN TAIB,BN,8,16,47.98,0,L,KLH,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.24,AJIL,ZAMANI MAMAT,PKR,679,16,4.01,0,L,HD,PENIAGA
Terengganu,N.24,AJIL,USTAZ MALIAMAN BIN KASSIM,PAS,8,16,48.01,1,L,MNG,PESARA GURU
Terengganu,N.25,BUKIT BESI,HAJI GHAZALI SULAIMAN,PAS,5,11,47.78,0,L,KLH,BERNIAGA
Terengganu,N.25,BUKIT BESI,ROSLEE DAUD,BN,5,11,48.16,1,L,MNG,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.25,BUKIT BESI,MOHAMAD ARIF BIN ARIFIN,PKR,487,11,4.06,0,L,HD,TIADA
Terengganu,N.26,RANTAU ABANG,HAJI WAN ZUL,BN,7,21,37.2,0,L,KLH,TIADA
Terengganu,N.26,RANTAU ABANG,CIKGU ALIAS,PAS,12,21,58.34,1,L,MNG,BEKAS ADUN
Terengganu,N.26,RANTAU ABANG,HJ.FADLY ART,PKR,939,21,4.46,0,L,HD,BERNIAGA
Terengganu,N.27,SURA,KAK NUN,BN,5,20,26.39,0,P,KLH,TIADA
Terengganu,N.27,SURA,CIKGU WAN HAPANDI,PAS,12,20,61.81,1,L,MNG,BEKAS ADUN
Terengganu,N.27,SURA,ZULKIFLI BIN ALI,PKR,2,20,11.8,0,L,HD,-
Terengganu,N.28,PAKA,HASBIE MUDA,PKR,1,22,8.42,0,L,HD,USAHAWAN
Terengganu,N.28,PAKA,HAJI T HAMZAH T DRAMAN,BN,8,22,38.11,0,L,KLH,TIADA
Terengganu,N.28,PAKA,USTAZ SAIFUL BAHRI MAMAT,PAS,11,22,53.47,1,L,MNG,BEKAS ADUN
Terengganu,N.29,KEMASIK,IR HJ ROSLI BIN OTHMAN,BN,7,18,40.04,0,L,KLH,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.29,KEMASIK,RIZAN HJ ALI,PKR,1,18,8.33,0,L,HD,USAHAWAN
Terengganu,N.29,KEMASIK,IR SAIFUL AZMI,PAS,9,18,51.62,1,L,MNG,BERNIAGA
Terengganu,N.30,KIJAL,"DATO' SERI WAN MARZUKI",PKR,1,19,7.63,0,L,HD,TIADA
Terengganu,N.30,KIJAL,USTAZ HAZRI JUSOH,PAS,8,19,42.91,0,L,KLH,SENDIRI
Terengganu,N.30,KIJAL,"DATO' SERI HJ AHMAD BIN SAID",BN,9,19,49.46,1,L,MNG,TIADA
Terengganu,N.31,CUKAI,HJ HANAFIAH MAT,PAS,12,25,49.56,1,L,MNG,BEKAS ADUN
Terengganu,N.31,CUKAI,WAN ANIES ADNAN,PKR,5,25,20.35,0,L,KLH,TIADA
Terengganu,N.31,CUKAI,"DATO' HJ MOHAMED BIN AWANG TERA",BN,7,25,30.09,0,L,KLH,TIADA
Terengganu,N.32,AIR PUTIH,HJ WAN ABDUL HAKIM BIN WAN MOKHTAR,BN,12,27,44.64,0,L,KLH,TIADA
Terengganu,N.32,AIR PUTIH,CIKGU RAZAK IBRAHIM,PAS,12,27,47.36,1,L,MNG,PESARA GURU
Terengganu,N.32,AIR PUTIH,ZUKRI AKSAH,PKR,2,27,8.01,0,L,HD,SENDIRI
Sabah,N.01,BANGGI,KUSUGAN BIN ALI,PPRS,105,7,1.39,0,L,HD,0
Sabah,N.01,BANGGI,DATUK ABD MIJUL BIN UNAINI,BN,3,7,42.78,0,L,KLH,AHLI PERNIAGAAN
Sabah,N.01,BANGGI,ABIDULA BIN AMSANA,HR,198,7,2.62,0,L,HD,BERNIAGA SENDIRI
Sabah,N.01,BANGGI,MOHAMMAD MOHAMARIN,WARISAN,3,7,47.79,1,L,MNG,TIADA
Sabah,N.01,BANGGI,NORLAJI BIN AMIR HASSAN,SOLIDARITI,367,7,4.85,0,L,HD,0
Sabah,N.01,BANGGI,ABDUL NASIR BIN JAMALUDDIN,PKS,43,7,0.57,0,L,HD,0
Sabah,N.02,TANJONG KAPOR,THOMAS TSEN,PCS,481,16,2.86,0,L,HD,KONTRAKTOR
Sabah,N.02,TANJONG KAPOR,CHONG CHEN BIN,WARISAN,9,16,54.31,1,L,MNG,0
Sabah,N.02,TANJONG KAPOR,TEO CHEE KANG,BN,6,16,36.5,0,L,KLH,TIADA
Sabah,N.02,TANJONG KAPOR,ALLAIDLY BINTI POYON,PPRS,446,16,2.65,0,P,HD,0
Sabah,N.02,TANJONG KAPOR,ALIASGAR BIN OMOLONG,PAS,617,16,3.67,0,L,HD,TIADA
Sabah,N.03,PITAS,DATUK BOLKIAH BIN HJ ISMAIL,BN,5,12,44.4,1,L,MNG,PEMBANTU MENTERI KABINET NEGERI SABAH
Sabah,N.03,PITAS,DAUSIEH BINTI QUECK @ PARAMAN,PAS,262,12,2.07,0,P,HD,0
Sabah,N.03,PITAS,PRANSOL TIYING,ANAKNEGERI,400,12,3.17,0,L,HD,KERJA SENDIRI
Sabah,N.03,PITAS,BAKIR BIN MANCAING,HR,1,12,12.09,0,L,HD,BERNIAGA SENDIRI
Sabah,N.03,PITAS,RAMLAH BINTI NASIR,PKS,508,12,4.02,0,P,HD,0
Sabah,N.03,PITAS,MAKLIN MASIAU,WARISAN,4,12,34.24,0,L,KLH,0
Sabah,N.04,MATUNGGONG,MARUNSAI BIN DAWAI,SOLIDARITI,2,16,17.86,0,L,KLH,PENIAGA
Sabah,N.04,MATUNGGONG,SAZALYE DONOL BIN ABDULLAH,PKR,5,16,31.64,0,L,KLH,PEGUAMBELA DAN PEGUAMCARA
Sabah,N.04,MATUNGGONG,JULITA MOJUNGKI,BN,6,16,41.8,1,P,MNG,TIADA
Sabah,N.04,MATUNGGONG,JORNAH MOZIHIM,PCS,1,16,8.11,0,P,HD,TIADA
Sabah,N.04,MATUNGGONG,RAHIM BIN MADHAKONG,PKS,98,16,0.59,0,L,HD,TIADA
Sabah,N.05,TANDEK,JOHNSON BIN ASSAN @ JOHNSON GABAN,PCS,553,17,3.19,0,L,HD,TIADA
